,group,time,s_MP,change,type,p_MP,precursor_buy_cap_pct_change,precursor_ask_cap_pct_change,precursor_bid_vol_pct_change,precursor_ask_vol_pct_change,length,sum_change,max_surge_mp,min_surge_mp,max_precursor_mp,min_precursor_mp,area,surge_targets_met_pct,group,time,s_MP,change,type,p_MP,precursor_buy_cap_pct_change,precursor_ask_cap_pct_change,precursor_bid_vol_pct_change,precursor_ask_vol_pct_change,length,sum_change,max_surge_mp,min_surge_mp,max_precursor_mp,min_precursor_mp,area,surge_area,surge_targets_met_pct.1,label
0,2,1711601111223.0,0.1162,0.0,precursor,0.1162,-0.009930362540740312,0.0004972362053995427,-0.0036986420401216025,0.001767484507602668,21,-0.006033171621622535,0.1162,0.1162,0.1162,0.1155,-0.12669660405407324,0.0,3.0,1711601804409.0,0.1155,0.0006060606060604767,surge,0.1155,-0.009930362540740312,0.0004972362053995427,-0.0036986420401216025,0.001767484507602668,1.0,0.0006060606060604767,0.1155,0.1155,0.1155,0.1155,0.0006060606060604767,0.0006060606060604767,0.0,0
1,4,1711601837495.0,0.1155,-0.0025087254152998174,precursor,0.1156,0.005317139017188666,-0.0005128563981425804,0.0021985708789098446,-0.0020428627994731885,3,-0.0032007669377911553,0.1155,0.1155,0.1156,0.1152,-0.009602300813373467,0.08658008658007704,5.0,1711601951493.0,0.1152,8.680555555555803e-05,surge,0.1152,0.005317139017188666,-0.0005128563981425804,0.0021985708789098446,-0.0020428627994731885,1.0,8.680555555555803e-05,0.1152,0.1152,0.1152,0.1152,8.680555555555803e-05,8.680555555555803e-05,0.0,0
2,6,1711601987485.0,0.1152,-0.0018226908065914426,precursor,0.115,-0.006569442458793429,0.0005846182047681836,-0.002466327659827794,0.002364318830041512,3,-0.003214449235471084,0.1152,0.1152,0.115,0.1149,-0.00964334770641325,-0.17361111111110403,7.0,1711602110583.0,0.1148,8.74112620275147e-05,surge,0.1149,-0.006569442458793429,0.0005846182047681836,-0.002466327659827794,0.002364318830041512,2.0,0.0005229513317138945,0.1149,0.1148,0.1149,0.1149,0.001045902663427789,0.001045902663427789,0.0,0
3,8,1711602209651.0,0.1149,0.0,precursor,0.1149,0.003920463671364005,-2.585790057774151e-05,0.001410413256755394,-0.00016159620298228372,13,0.0,0.1149,0.1149,0.1149,0.1149,0.0,0.0,9.0,1711602731861.0,0.1149,0.000522193211488231,surge,0.1149,0.003920463671364005,-2.585790057774151e-05,0.001410413256755394,-0.00016159620298228372,2.0,0.0008703220191470518,0.115,0.1149,0.1149,0.1149,0.0017406440382941035,0.0017406440382941035,-0.08695652173913292,0
4,10,1711602800921.0,0.115,0.0,precursor,0.115,-0.005666383464376978,-3.9228491037213153e-05,-0.002504129486223139,-0.00013527404530755405,3,0.0,0.115,0.115,0.115,0.115,0.0,0.0,11.0,1711602908954.0,0.115,8.695652173911217e-05,surge,0.115,-0.005666383464376978,-3.9228491037213153e-05,-0.002504129486223139,-0.00013527404530755405,1.0,8.695652173911217e-05,0.115,0.115,0.115,0.115,8.695652173911217e-05,8.695652173911217e-05,0.0,0
5,12,1711602965991.0,0.115,-8.688097306689402e-05,precursor,0.115,0.0027861426676952794,-7.331281232803022e-05,0.0009885997580364458,-0.00028572802784876394,25,-0.001478185320893044,0.115,0.115,0.115,0.115,-0.0369546330223261,0.0,13.0,1711604085479.0,0.1148,0.00017482199666711827,surge,0.115,0.0027861426676952794,-7.331281232803022e-05,0.0009885997580364458,-0.00028572802784876394,3.0,0.001393576071563274,0.115,0.1148,0.115,0.115,0.004180728214689822,0.004180728214689822,0.0,0
6,14,1711604190528.0,0.115,0.0,precursor,0.115,-0.00745386096465428,2.5620239356372032e-05,-0.0028541426240836776,9.876486941517992e-05,2,0.0,0.115,0.115,0.115,0.115,0.0,0.0,15.0,1711604268572.0,0.115,0.003391304347826063,surge,0.115,-0.00745386096465428,2.5620239356372032e-05,-0.0028541426240836776,9.876486941517992e-05,2.0,0.004347824522549471,0.1155,0.115,0.115,0.115,0.008695649045098942,0.008695649045098942,-0.43290043290043323,0
7,16,1711604349585.0,0.1155,0.0,precursor,0.1155,-0.0234470431738103,0.008363078082967546,-0.008402072204260702,0.017976593538987617,56,-0.013222931674504012,0.1155,0.1155,0.1155,0.1139,-0.7404841737722246,0.0,17.0,1711606894893.0,0.114,0.0017546940221493169,surge,0.1139,-0.0234470431738103,0.008363078082967546,-0.008402072204260702,0.017976593538987617,2.0,0.0019301326186405455,0.1142,0.114,0.1139,0.1139,0.003860265237281091,0.003860265237281091,-0.2626970227670707,0
8,18,1711607020956.0,0.1142,0.0,precursor,0.1142,-0.003814474306467641,0.00011147398050892487,-0.001280946626183499,0.0003374361869509235,5,0.0,0.1142,0.1142,0.1142,0.1142,0.0,0.0,19.0,1711607243030.0,0.1142,0.0007005253940455703,surge,0.1142,-0.003814474306467641,0.00011147398050892487,-0.001280946626183499,0.0003374361869509235,2.0,0.0008756567425569628,0.1143,0.1142,0.1142,0.1142,0.0017513134851139256,0.0017513134851139256,-0.08748906386701913,0
9,20,1711607351073.0,0.1143,0.0,precursor,0.1143,-0.0004177169995593921,0.00011812248039655415,0.00047645590420009043,0.0012871909932941072,14,-0.013935403753755904,0.1143,0.1143,0.1143,0.1127,-0.19509565255258265,0.0,21.0,1711608095348.0,0.1129,0.0011538196697533309,surge,0.1127,-0.0004177169995593921,0.00011812248039655415,0.00047645590420009043,0.0012871909932941072,1.0,0.0011538196697533309,0.1129,0.1129,0.1127,0.1127,0.0011538196697533309,0.0011538196697533309,-0.17714791851196257,0
